Order_ID,Customer_ID,Order_Date,Product_Name,Category,Size,Color,Price,Quantity,Total_Amount,Rating,Feedback,Payment_Method,City,Delivery_Days
ORD710,CUST700,2026-01-27,Chinos,Bottomwear,L,Black,3333,1,3333,1,Value for money,Net Banking,Hyderabad,2
ORD711,CUST356,2026-02-22,Joggers,Jackets,XL,Beige,2704,1,2704,1,Value for money,UPI,pune,5
ORD712,CUST253,2026-02-15,Denim Jacket,Bottomwear,L,Beige,1225,3,3675,1,Excellent,Net Banking,Mumbai,3
ORD713,CUST911,2026-01-02,Jeans,Jackets,S,Green,3287,3,$9861,3,Good quality,UPI,Delhi,7
ORD714,CUST621,2026-01-29,Jeans,Winter Wear,L,Black,1649,2,3298,5,Good quality,UPI,Bangalore,7
ORD715,CUST812,2026-01-15,Hoodie,Bottomwear,XL,Blue,2760,1,2760,5,Value for money,COD,Hyderabad,6
ORD716,CUST263,2026-01-09,Polo T-Shirt,Jeans,M,Green,1285,3,3855,1,Value for money,Card,Pune,6
ORD717,CUST930,2026-01-01,Denim Jacket,Jackets,S,Red,2271,2,4542,3,Excellent,Net Banking,Chennai,4
ORD718,CUST1060,2026-01-06,Jeans,Shirts,L,Beige,2680,2,5360,3,Excellent,Net Banking,Bangalore,4
ORD719,CUST168,2026-03-15,Casual Shirt,Jackets,M,Beige,804,1,804,2,Good quality,Card,Mumbai,2
ORD720,CUST199,2026-01-04,Chinos,Winter Wear,S,Red,3942,2,7884,2,Excellent,Net Banking,Bangalore,4
ORD721,CUST112,2026-02-12,Joggers,T-Shirts,S,Yellow,3629,1,3629,4,Value for money,UPI,Hyderabad,2
ORD722,CUST69,2026-02-18,Track Pants,Jackets,S,Blue,753,2,1506,1,Average,Net Banking,Hyderabad,2
ORD723,CUST115,2026-03-13,Casual Shirt,Jeans,XL,Beige,892,3,2676,4,Good quality,UPI,Chennai,5
ORD724,CUST951,2026-02-24,Blazer,Bottomwear,S,Red,3166,3,9498,1,Not satisfied,Card,Delhi,3
ORD725,CUST222,2026-01-14,Casual Shirt,Bottomwear,S,Grey,2847,1,2847,5,Average,Card,Chennai,5
ORD726,CUST911,2026-01-24,Jeans,T-Shirts,S,Black,1022,2,2044,5,Not satisfied,Card,Mumbai,6
ORD727,CUST1109,2026-01-19,Polo T-Shirt,Winter Wear,L,Red,1692,2,3384,1,Value for money,COD,Hyderabad,3
ORD728,CUST1039,2026-03-13,Casual Shirt,Winter Wear,L,Grey,1320,3,3960,2,Excellent,Card,Bangalore,7
ORD729,CUST975,2026-03-30,Chinos,Bottomwear,L,Red,3023,2,6046,4,Average,COD,Hyderabad,5
ORD730,CUST87,2026-03-05,Jeans,Shirts,M,Grey,2410,3,7230,2,Good quality,Net Banking,Pune,4
ORD731,CUST770,2026-01-27,Denim Jacket,T-Shirts,S,Red,540,1,540,3,Excellent,UPI,Bangalore,4
ORD732,CUST902,2026-01-25,Blazer,Jeans,S,Black,1315,1,1315,3,Good quality,COD,Mumbai,7
ORD733,CUST357,2026-02-13,Joggers,T-Shirts,M,Grey,588,1,588,3,Excellent,UPI,Pune,3
ORD734,CUST777,2026-03-25,Formal Shirt,Jeans,M,Green,2368,1,2368,3,Average,COD,Delhi,6
ORD735,CUST889,2026-01-09,Formal Shirt,T-Shirts,M,Grey,1285,3,3855,4,Average,Card,Delhi,5
ORD736,CUST501,2026-01-06,Blazer,Bottomwear,M,Green,3734,1,3734,3,Good quality,UPI,Pune,4
ORD737,CUST259,2026-03-07,Blazer,Winter Wear,M,White,3713,2,7426,5,Excellent,COD,Delhi,5
ORD738,CUST1043,2026-02-17,Chinos,Bottomwear,XL,Blue,1818,3,5454,3,Value for money,Net Banking,Pune,5
ORD739,CUST971,2026-02-04,Blazer,Winter Wear,S,Grey,1399,1,1399,4,Good quality,Net Banking,Bangalore,4
ORD740,CUST871,2026-02-18,Blazer,T-Shirts,L,Green,2755,1,2755,2,Excellent,Card,Chennai,6
ORD741,CUST721,2026-01-30,Blazer,Shirts,XL,Red,2245,2,4490,4,Not satisfied,Net Banking,Mumbai,5
ORD742,CUST650,2026-02-04,Denim Jacket,Shirts,M,Yellow,1457,2,2914,1,Average,UPI,Mumbai,6
ORD743,CUST1051,2026-03-11,Formal Shirt,Jeans,M,White,985,1,985,3,Excellent,COD,Mumbai,3
ORD744,CUST675,2026-02-02,Hoodie,Jackets,L,Grey,3390,3,10170,2,Value for money,Card,Hyderabad,4
ORD745,CUST578,2026-02-14,Denim Jacket,Winter Wear,S,Yellow,3179,3,9537,2,Not satisfied,COD,Bangalore,7
ORD746,CUST430,2026-03-02,Jeans,Bottomwear,XL,Yellow,1895,1,1895,3,Good quality,Net Banking,Pune,5
ORD747,CUST430,2026-02-26,Chinos,Bottomwear,S,Red,1069,3,64140,2,Average,UPI,Chennai,7
ORD748,CUST727,2026-02-13,Jeans,Winter Wear,XL,Beige,3624,3,10872,5,Average,Card,Delhi,2
ORD749,CUST1163,2026-01-05,Polo T-Shirt,T-Shirts,L,Beige,2061,1,2061,4,Excellent,Net Banking,Bangalore,5
ORD750,CUST223,2026-02-12,Blazer,Winter Wear,L,White,1202,1,1202,5,Good quality,UPI,Pune,6
ORD751,CUST1001,2026-01-04,Polo T-Shirt,T-Shirts,S,Beige,1662,1,1662,2,Average,UPI,Chennai,2
ORD752,CUST755,2026-03-08,Casual Shirt,T-Shirts,L,Beige,2101,1,2101,1,Good quality,Net Banking,Chennai,7
ORD753,CUST141,2026-02-19,Jeans,T-Shirts,M,Green,2270,3,6810,4,Good quality,Card,Delhi,3
ORD754,CUST1030,2026-03-29,Chinos,Jeans,M,Black,1084,2,2168,1,Not satisfied,COD,Delhi,4
ORD755,CUST1166,2026-03-04,Chinos,Winter Wear,S,White,1679,3,5037,4,Average,Card,Chennai,6
ORD756,CUST359,2026-02-23,Jeans,T-Shirts,XL,Yellow,2075,3,6225,2,Value for money,UPI,Chennai,7
ORD757,CUST90,2026-01-31,Polo T-Shirt,Jeans,L,White,3359,3,10077,2,Not satisfied,Net Banking,Delhi,2
ORD758,CUST756,2026-01-10,Formal Shirt,Bottomwear,L,Beige,2347,1,2347,3,Good quality,UPI,Chennai,2
ORD759,CUST150,2026-03-23,Chinos,Winter Wear,L,Beige,1296,2,2592,1,Excellent,Card,Hyderabad,7
ORD760,CUST280,2026-02-11,Chinos,Winter Wear,XL,White,838,3,2514,2,Not satisfied,COD,Chennai,4
ORD761,CUST331,2026-01-22,Casual Shirt,Bottomwear,S,Blue,1704,1,1704,5,Not satisfied,COD,Hyderabad,7
ORD762,CUST23,2026-03-28,Hoodie,T-Shirts,XL,Red,1228,1,1228,1,Value for money,COD,Chennai,7
ORD763,CUST98,2026-03-23,Joggers,Jackets,S,Beige,3327,2,6654,4,Excellent,UPI,Hyderabad,5
ORD764,CUST414,2026-02-01,Track Pants,T-Shirts,M,White,565,2,1130,1,Excellent,Card,Bangalore,7
ORD765,CUST130,2026-01-29,Formal Shirt,Jackets,M,Blue,680,2,1360,5,Excellent,Card,Mumbai,6
ORD766,CUST389,2026-03-21,Jeans,Bottomwear,XL,Beige,994,1,994,2,Excellent,Card,Mumbai,3
ORD767,CUST31,2026-02-21,Track Pants,Shirts,XL,Grey,2379,1,2379,1,Average,Card,Hyderabad,2
ORD768,CUST448,2026-02-22,Hoodie,Bottomwear,XL,White,3418,3,10254,5,Good quality,Card,Hyderabad,6
ORD769,CUST665,2026-03-22,Denim Jacket,Jackets,M,Red,1218,3,3654,3,Not satisfied,UPI,Mumbai,2
ORD770,CUST1199,2026-02-27,Denim Jacket,Bottomwear,M,Black,1452,1,1452,5,Excellent,Card,Bangalore,7
ORD771,CUST878,2026-02-01,Blazer,Shirts,S,Blue,2034,2,4068,3,Good quality,COD,Chennai,3
ORD772,CUST78,2026-01-31,Blazer,Winter Wear,L,Blue,1639,2,3278,1,Value for money,Net Banking,Pune,4
ORD773,CUST49,2026-01-30,Track Pants,Jeans,M,Grey,2709,1,2709,2,Good quality,Net Banking,Delhi,4
ORD774,CUST376,2026-02-26,Casual Shirt,Shirts,XL,White,1288,1,1288,2,Good quality,COD,Hyderabad,3
ORD775,CUST1125,2026-01-27,Jeans,Bottomwear,S,Beige,3469,2,6938,3,Good quality,COD,Bangalore,5
ORD776,CUST362,2026-03-19,Jeans,Jeans,L,Yellow,3103,1,3103,3,Not satisfied,UPI,Mumbai,5
ORD777,CUST774,2026-01-22,Chinos,Winter Wear,XL,Beige,3614,1,3614,4,Excellent,Net Banking,Chennai,2
ORD778,CUST615,2026-03-18,Joggers,T-Shirts,M,Green,2058,2,4116,3,Not satisfied,Card,Chennai,6
ORD779,CUST985,2026-01-10,Track Pants,T-Shirts,XL,Grey,1133,1,1133,1,Excellent,Card,Chennai,5
ORD780,CUST852,2026-02-20,Track Pants,Winter Wear,XL,Green,3125,3,9375,1,Not satisfied,UPI,Hyderabad,5
ORD781,CUST1159,2026-01-21,Jeans,Winter Wear,L,Red,2587,3,7761,4,Average,UPI,Pune,5
ORD782,CUST869,2026-02-01,Jeans,Winter Wear,S,Red,3084,3,9252,1,Good quality,Card,Delhi,5
ORD783,CUST302,2026-02-02,Jeans,Bottomwear,M,Black,978,1,978,4,Not satisfied,UPI,Delhi,3
ORD784,CUST867,2026-01-22,Denim Jacket,Jeans,L,Beige,2900,2,5800,4,Excellent,UPI,pune,6
ORD785,CUST706,2026-01-19,Hoodie,Jackets,M,Beige,3363,2,6726,1,Good quality,Net Banking,Hyderabad,2
ORD786,CUST144,2026-03-31,Denim Jacket,Bottomwear,XL,Green,3502,2,7004,2,Good quality,Card,Bangalore,7
ORD787,CUST276,2026-01-26,Chinos,T-Shirts,S,Yellow,2822,1,2822,2,Good quality,UPI,Pune,3
ORD788,CUST393,2026-02-03,Denim Jacket,Winter Wear,S,Blue,826,2,33040,1,Not satisfied,UPI,Mumbai,2
ORD789,CUST701,2026-01-04,Blazer,T-Shirts,XL,Yellow,3255,1,3255,1,Excellent,Card,Hyderabad,7
ORD790,CUST1193,2026-01-06,Formal Shirt,T-Shirts,S,Beige,2969,3,8907,3,Not satisfied,Net Banking,Mumbai,6
ORD791,CUST880,2026-02-13,Track Pants,Jackets,L,Red,3845,1,3845,3,Not satisfied,Net Banking,Delhi,2
ORD792,CUST730,2026-02-12,Formal Shirt,Shirts,XL,Beige,3470,1,3470,1,Value for money,UPI,Delhi,4
ORD793,CUST510,2026-02-17,Chinos,Bottomwear,XL,Beige,3204,1,3204,1,Average,UPI,Pune,4
ORD794,CUST94,2026-02-11,Chinos,T-Shirts,XL,Beige,3527,3,10581,1,Average,Net Banking,Chennai,7
ORD795,CUST206,2026-02-19,Hoodie,Bottomwear,M,Blue,2630,3,7890,5,Excellent,COD,chennai,2
ORD796,CUST618,2026-03-28,Joggers,Winter Wear,M,Yellow,973,2,1946,5,Good quality,COD,Bangalore,3
ORD797,CUST184,2026-01-14,Denim Jacket,Jackets,S,Blue,1837,2,3674,3,Good quality,Card,Pune,5
ORD798,CUST253,2026-03-27,Polo T-Shirt,Bottomwear,XL,White,3758,3,11274,3,Good quality,UPI,Pune,4
ORD799,CUST773,2026-02-18,Joggers,Winter Wear,M,Grey,1561,1,1561,3,Excellent,UPI,Hyderabad,4
ORD800,CUST386,2026-01-15,Blazer,Jeans,M,Red,2057,3,6171,1,Average,UPI,Delhi,6
ORD801,CUST389,2026-02-19,Denim Jacket,Jeans,L,Blue,2628,3,7884,5,Value for money,COD,Hyderabad,5
ORD802,CUST19,2026-03-10,Chinos,Jeans,M,Green,3929,1,3929,4,Not satisfied,COD,Delhi,4
ORD803,CUST299,2026-03-27,Casual Shirt,Bottomwear,L,Green,2557,3,7671,1,Average,Net Banking,Pune,3
ORD804,CUST1014,2026-02-07,Denim Jacket,Shirts,L,Blue,3891,3,11673,2,Good quality,UPI,Bangalore,5
ORD805,CUST803,2026-02-08,Polo T-Shirt,Shirts,XL,Red,2230,3,6690,4,Average,Net Banking,Chennai,2
ORD806,CUST1082,2026-02-06,Hoodie,Jackets,M,Beige,898,1,898,3,Value for money,UPI,Pune,4
ORD807,CUST938,2026-03-25,Polo T-Shirt,Bottomwear,M,Yellow,3350,2,6700,3,Good quality,COD,Bangalore,7
ORD808,CUST401,2026-03-25,Casual Shirt,Jeans,S,Blue,2042,2,4084,2,Excellent,UPI,Mumbai,5
ORD809,CUST368,2026-01-07,Formal Shirt,Bottomwear,L,Beige,1108,3,3324,4,Good quality,UPI,Hyderabad,3
ORD810,CUST813,2026-03-04,Hoodie,Jackets,M,Beige,3677,3,11031,1,Not satisfied,Net Banking,Mumbai,7
ORD811,CUST912,2026-02-17,Casual Shirt,Shirts,S,White,999,2,39960,5,Good quality,UPI,Delhi,6
ORD812,CUST1173,2026-03-03,Hoodie,Jackets,S,Blue,2072,2,4144,4,Average,COD,hyderabad,4
ORD813,CUST131,2026-03-10,Polo T-Shirt,Winter Wear,S,Beige,2777,3,8331,5,Not satisfied,UPI,delhi,6
ORD814,CUST1104,2026-03-25,Formal Shirt,T-Shirts,S,Blue,2953,3,8859,2,Excellent,Net Banking,Mumbai,2
ORD815,CUST81,2026-01-17,Blazer,T-Shirts,M,White,2803,2,5606,1,Excellent,UPI,Delhi,4
ORD816,CUST745,2026-03-11,Polo T-Shirt,Winter Wear,S,Grey,1731,1,1731,5,Average,Net Banking,Bangalore,6
ORD817,CUST1005,2026-03-30,Track Pants,Bottomwear,L,Grey,3317,1,3317,1,Good quality,UPI,Bangalore,3
ORD818,CUST614,2026-01-28,Polo T-Shirt,Bottomwear,M,Red,1636,1,1636,5,Not satisfied,UPI,Delhi,4
ORD819,CUST534,2026-02-18,Polo T-Shirt,Winter Wear,XL,White,1541,3,4623,4,Good quality,COD,Hyderabad,7
ORD820,CUST552,2026-03-23,Jeans,Jackets,L,Blue,2219,1,2219,3,Not satisfied,Net Banking,Hyderabad,6
ORD821,CUST507,2026-01-10,Hoodie,Shirts,S,Beige,770,2,1540,1,Average,Card,Mumbai,3
ORD822,CUST463,2026-02-05,Casual Shirt,Shirts,XL,Grey,2050,1,2050,1,Good quality,Card,Delhi,5
ORD823,CUST196,2026-03-09,Track Pants,Jackets,L,Green,2988,1,2988,1,Good quality,Card,Chennai,3
ORD824,CUST707,2026-03-28,Joggers,Bottomwear,XL,Yellow,2926,1,2926,3,Excellent,COD,Pune,3
ORD825,CUST293,2026-02-18,Blazer,Jackets,L,Black,3471,3,10413,3,Good quality,Net Banking,Pune,5
ORD826,CUST375,2026-02-26,Track Pants,Winter Wear,L,Green,2252,3,6756,2,Average,UPI,Mumbai,5
ORD827,CUST641,2026-01-12,Formal Shirt,Shirts,M,White,1176,3,3528,1,Excellent,Card,Delhi,5
ORD828,CUST22,2026-02-24,Joggers,Jackets,M,Yellow,2539,3,7617,5,Excellent,Net Banking,Hyderabad,6
ORD829,CUST390,2026-01-01,Denim Jacket,Jackets,L,Grey,3526,3,10578,5,Value for money,UPI,Delhi,5
ORD830,CUST346,2026-03-28,Joggers,T-Shirts,M,White,2003,1,2003,5,Average,UPI,Chennai,5
ORD831,CUST777,2026-01-22,Track Pants,Shirts,L,Grey,3906,3,11718,1,Average,Card,Chennai,4
ORD832,CUST543,2026-01-28,Casual Shirt,Jackets,XL,Grey,1748,3,5244,5,Excellent,Net Banking,Delhi,5
ORD833,CUST118,2026-02-15,Casual Shirt,Bottomwear,XL,Red,1722,2,3444,1,Excellent,Card,Pune,3
ORD834,CUST824,2026-02-15,Casual Shirt,Shirts,XL,Yellow,1309,1,1309,5,Value for money,COD,Chennai,2
ORD835,CUST999,2026-01-01,Polo T-Shirt,Jackets,L,Grey,2427,2,4854,3,Average,Card,Chennai,3
ORD836,CUST1099,2026-02-04,Formal Shirt,Winter Wear,XL,Blue,1072,2,2144,4,Excellent,Card,Pune,3
ORD837,CUST227,2026-01-25,Hoodie,Shirts,M,Beige,2224,3,6672,3,Excellent,COD,Pune,3
ORD838,CUST982,2026-03-27,Hoodie,Shirts,XL,Yellow,2753,2,5506,2,Average,Net Banking,Delhi,7
ORD839,CUST797,2026-01-17,Formal Shirt,Shirts,S,Blue,1137,2,2274,5,Excellent,COD,Hyderabad,7
ORD840,CUST701,2026-02-24,Blazer,Jackets,S,Beige,2466,2,4932,3,Not satisfied,UPI,Chennai,3
ORD841,CUST313,2026-03-07,Polo T-Shirt,T-Shirts,L,White,1579,3,4737,2,Not satisfied,COD,Chennai,7
ORD842,CUST212,2026-03-31,Joggers,Bottomwear,M,Grey,2921,3,8763,2,Good quality,UPI,Bangalore,5
ORD843,CUST79,2026-02-05,Jeans,T-Shirts,XL,Black,3025,1,3025,1,Excellent,Net Banking,Chennai,6
ORD844,CUST628,2026-03-31,Jeans,T-Shirts,L,Beige,2462,1,2462,5,Not satisfied,UPI,Mumbai,2
ORD845,CUST552,2026-02-16,Hoodie,Jeans,XL,Grey,1810,1,1810,2,Excellent,UPI,Hyderabad,7
ORD846,CUST659,2026-01-28,Hoodie,Winter Wear,L,White,2264,1,2264,3,Not satisfied,Card,Mumbai,4
ORD847,CUST229,2026-01-13,Casual Shirt,Jackets,M,Red,1976,3,5928,3,Value for money,Card,Bangalore,7
ORD848,CUST566,2026-01-27,Blazer,Winter Wear,S,White,1034,3,3102,5,Excellent,UPI,Delhi,7
ORD849,CUST391,2026-01-25,Chinos,Shirts,S,Red,1734,3,5202,4,Good quality,COD,Hyderabad,3
ORD850,CUST393,2026-02-23,Joggers,Jackets,L,Red,1999,2,3998,1,Not satisfied,UPI,Chennai,5
ORD851,CUST1073,2026-03-06,Casual Shirt,T-Shirts,L,Blue,1686,1,1686,5,Excellent,COD,Pune,5
ORD852,CUST1014,2026-03-29,Joggers,Bottomwear,S,Blue,2293,3,6879,4,Value for money,Net Banking,Chennai,6
ORD853,CUST557,2026-01-27,Polo T-Shirt,Shirts,M,Grey,2925,3,8775,1,Value for money,Net Banking,Delhi,7
ORD854,CUST1076,2026-02-03,Hoodie,T-Shirts,L,Green,2761,1,2761,2,Good quality,UPI,Delhi,3
ORD855,CUST598,2026-01-06,Polo T-Shirt,Jeans,M,Green,3738,1,3738,2,Good quality,UPI,Hyderabad,7
ORD856,CUST712,2026-03-22,Blazer,Jeans,L,White,3389,3,10167,3,Good quality,Net Banking,Delhi,4
ORD857,CUST665,2026-01-08,Casual Shirt,Jeans,M,Green,1223,2,2446,1,Value for money,UPI,Pune,7
ORD858,CUST783,2026-03-25,Hoodie,Jackets,M,Yellow,1403,2,2806,3,Good quality,Net Banking,Bangalore,5
ORD859,CUST475,2026-02-25,Track Pants,T-Shirts,XL,White,2531,1,2531,4,Good quality,COD,Bangalore,6
ORD860,CUST1005,2026-01-24,Hoodie,Shirts,L,Blue,1227,2,2454,5,Good quality,UPI,Bangalore,2
ORD861,CUST874,2026-02-01,Chinos,Jackets,XL,White,3466,3,10398,2,Excellent,UPI,Chennai,5
ORD862,CUST43,2026-01-15,Casual Shirt,Jackets,S,Blue,1517,1,1517,3,Good quality,UPI,Hyderabad,2
ORD863,CUST1111,2026-02-13,Formal Shirt,T-Shirts,M,Yellow,3611,3,10833,4,Good quality,Card,Mumbai,5
ORD864,CUST317,2026-02-01,Casual Shirt,Bottomwear,L,White,586,1,586,1,Value for money,Card,Hyderabad,6
ORD865,CUST851,2026-01-19,Casual Shirt,T-Shirts,S,Grey,2249,2,4498,2,Average,Card,Bangalore,7
ORD866,CUST788,2026-03-29,Formal Shirt,Winter Wear,M,White,1419,1,28380,3,Average,UPI,Delhi,4
ORD867,CUST243,2026-02-16,Formal Shirt,Shirts,M,Blue,2255,3,6765,3,Value for money,COD,Pune,5
ORD868,CUST308,2026-03-27,Hoodie,Bottomwear,L,Red,925,2,1850,4,Average,Card,Pune,2
ORD869,CUST5,2026-01-20,Polo T-Shirt,Jeans,M,Beige,2329,3,6987,4,Excellent,UPI,Delhi,5
ORD870,CUST571,2026-01-19,Formal Shirt,Jeans,M,Blue,3643,2,7286,3,Average,Net Banking,Chennai,5
ORD871,CUST848,2026-03-19,Track Pants,T-Shirts,M,Beige,2214,3,6642,4,Value for money,Net Banking,Delhi,6
ORD872,CUST472,2026-02-19,Formal Shirt,Bottomwear,XL,Grey,3379,1,3379,2,Average,UPI,Bangalore,2
ORD873,CUST743,2026-03-13,Chinos,T-Shirts,S,Black,1930,2,3860,2,Average,Net Banking,Bangalore,6
ORD874,CUST863,2026-02-01,Jeans,T-Shirts,S,Blue,980,3,2940,2,Not satisfied,UPI,Pune,5
ORD875,CUST762,2026-01-07,Formal Shirt,Jackets,S,Yellow,3930,3,11790,2,Excellent,COD,Mumbai,3
ORD876,CUST162,2026-02-01,Formal Shirt,Shirts,XL,Blue,3635,1,3635,4,Good quality,Card,Chennai,5
ORD877,CUST691,2026-02-26,Casual Shirt,Jeans,S,Blue,745,3,2235,1,Value for money,COD,Delhi,3
ORD878,CUST23,2026-02-20,Denim Jacket,Jackets,XL,Green,2843,3,8529,3,Good quality,Net Banking,Bangalore,4
ORD879,CUST189,2026-03-08,Denim Jacket,T-Shirts,M,Beige,3035,1,3035,2,Not satisfied,COD,Pune,6
ORD880,CUST159,2026-03-30,Chinos,Winter Wear,L,Beige,one thousand,2,7776,2,Excellent,Card,Pune,5
ORD881,CUST399,2026-02-04,Formal Shirt,Shirts,S,Red,2970,2,5940,1,Good quality,Card,Bangalore,6
ORD882,CUST219,2026-01-09,Jeans,Bottomwear,S,Green,1268,3,3804,2,Excellent,COD,Mumbai,2
ORD883,CUST1168,2026-03-14,Casual Shirt,Bottomwear,XL,Black,696,2,1392,1,Average,UPI,Mumbai,4
ORD884,CUST816,2026-03-06,Jeans,Jeans,XL,Red,1030,3,3090,1,Average,Net Banking,Pune,6
ORD885,CUST207,2026-03-06,Polo T-Shirt,Shirts,XL,Yellow,2901,1,2901,3,Good quality,COD,Pune,5
ORD886,CUST162,2026-03-22,Formal Shirt,Jackets,M,Grey,3807,3,11421,2,Good quality,Card,Chennai,3
ORD887,CUST695,2026-02-07,Track Pants,Bottomwear,XL,Black,3419,3,10257,4,Good quality,COD,Delhi,6
ORD888,CUST154,2026-01-20,Blazer,Jackets,XL,White,3796,1,3796,2,Average,UPI,Chennai,2
ORD889,CUST932,2026-02-10,Polo T-Shirt,Jeans,M,White,1647,3,4941,3,Average,UPI,Hyderabad,3
ORD890,CUST944,2026-02-03,Chinos,Jeans,XL,Blue,1007,3,3021,4,Excellent,Card,Mumbai,5
ORD891,CUST838,2026-03-21,Polo T-Shirt,Winter Wear,L,Red,2030,1,2030,4,Value for money,Net Banking,Mumbai,7
ORD892,CUST88,2026-03-21,Casual Shirt,Jackets,M,Black,1133,1,1133,3,Not satisfied,COD,Delhi,5
ORD893,CUST150,2026-01-29,Denim Jacket,Winter Wear,S,Red,2408,2,4816,5,Not satisfied,UPI,Hyderabad,3
ORD894,CUST222,2026-02-20,Denim Jacket,T-Shirts,XL,Red,764,2,1528,3,Value for money,Net Banking,Bangalore,7
ORD895,CUST976,2026-01-15,Hoodie,Winter Wear,S,Blue,2424,1,2424,2,Average,UPI,Delhi,5
ORD896,CUST128,2026-02-16,Denim Jacket,Winter Wear,M,Black,1366,1,1366,4,Average,Card,Pune,3
ORD897,CUST172,2026-01-19,Formal Shirt,Jeans,XL,White,1721,3,5163,4,Not satisfied,COD,Pune,4
ORD898,CUST377,2026-01-07,Formal Shirt,Winter Wear,L,Green,1173,1,1173,3,Not satisfied,Net Banking,Chennai,6
ORD899,CUST330,2026-03-31,Denim Jacket,Jeans,XL,Black,2797,3,8391,2,Excellent,COD,Mumbai,7
ORD900,CUST649,2026-01-02,Polo T-Shirt,Winter Wear,M,Yellow,1796,1,1796,4,Average,UPI,Chennai,3
ORD901,CUST921,2026-03-23,Blazer,Shirts,S,Grey,3554,1,3554,4,Value for money,COD,Delhi,5
ORD902,CUST443,2026-02-14,Jeans,T-Shirts,S,Red,3833,2,7666,1,Average,Card,Delhi,2
ORD903,CUST1023,2026-03-25,Chinos,Winter Wear,XL,Red,1942,3,5826,4,Value for money,Card,Hyderabad,3
ORD904,CUST940,2026-02-24,Track Pants,T-Shirts,M,Beige,2062,2,4124,4,Average,UPI,Hyderabad,2
ORD905,CUST184,2026-03-25,Casual Shirt,Bottomwear,XL,White,2533,3,7599,5,Value for money,UPI,Pune,5
ORD906,CUST1031,2026-03-16,Casual Shirt,Jackets,L,Beige,1367,1,1367,4,Value for money,Net Banking,Hyderabad,3
ORD907,CUST962,2026-01-16,Track Pants,Winter Wear,XL,Beige,531,2,1062,2,Value for money,Card,Mumbai,7
ORD908,CUST542,2026-02-09,Denim Jacket,Jackets,M,Black,2198,1,2198,1,Excellent,COD,Mumbai,6
ORD909,CUST651,2026-02-12,Polo T-Shirt,Bottomwear,XL,Grey,2776,2,5552,2,Value for money,Net Banking,Hyderabad,6
ORD910,CUST879,2026-01-17,Denim Jacket,Jackets,M,Beige,1803,3,5409,2,Not satisfied,COD,Hyderabad,7
ORD911,CUST259,2026-03-06,Formal Shirt,Jackets,XL,Green,3929,3,11787,2,Average,COD,Hyderabad,2
ORD912,CUST53,2026-02-25,Casual Shirt,Jackets,M,Black,3031,3,9093,5,Excellent,Net Banking,Hyderabad,7
ORD913,CUST268,2026-02-28,Track Pants,T-Shirts,M,Grey,1716,1,1716,5,Good quality,Net Banking,Mumbai,7
ORD914,CUST106,2026-02-05,Formal Shirt,T-Shirts,S,White,954,2,1908,5,Excellent,UPI,Bangalore,4
ORD915,CUST537,2026-01-24,Formal Shirt,Shirts,XL,Red,3933,1,3933,4,Excellent,Net Banking,Hyderabad,5
ORD916,CUST151,2026-03-04,Formal Shirt,T-Shirts,XL,Beige,1784,3,5352,4,Good quality,COD,Mumbai,2
ORD917,CUST366,2026-03-26,Blazer,Jackets,S,White,1904,2,3808,4,Value for money,UPI,Bangalore,6
ORD918,CUST522,2026-01-16,Jeans,Bottomwear,S,Black,2621,3,7863,2,Good quality,Card,Hyderabad,3
ORD919,CUST61,2026-02-11,Polo T-Shirt,T-Shirts,S,Blue,1596,2,3192,4,Good quality,UPI,Mumbai,7
ORD920,CUST1130,2026-03-25,Hoodie,Winter Wear,XL,Beige,2599,2,5198,2,Average,COD,Bangalore,7
ORD921,CUST576,2026-02-20,Formal Shirt,Bottomwear,L,Blue,3752,1,3752,4,Not satisfied,Net Banking,Chennai,6
ORD922,CUST557,2026-02-10,Blazer,Shirts,XL,Beige,1318,3,3954,3,Average,UPI,Chennai,3
ORD923,CUST70,2026-03-07,Hoodie,Bottomwear,XL,Green,2973,3,8919,5,Average,Net Banking,Hyderabad,2
ORD924,CUST369,2026-02-11,Denim Jacket,T-Shirts,L,Grey,797,1,797,3,Average,COD,Mumbai,2
ORD925,CUST20,2026-02-10,Casual Shirt,Jackets,L,Grey,2406,3,7218,3,Good quality,UPI,Chennai,4
ORD926,CUST435,2026-03-09,Jeans,Shirts,L,White,2850,3,8550,4,Not satisfied,Card,Mumbai,3
ORD927,CUST404,2026/01/07,Chinos,Winter Wear,S,Green,2225,1,2225,1,Not satisfied,COD,Delhi,4
ORD928,CUST785,2026-01-31,Blazer,Shirts,L,Black,3136,3,9408,1,Not satisfied,Card,Bangalore,5
ORD929,CUST76,2026-03-10,Joggers,Shirts,L,Black,784,2,1568,1,Not satisfied,Card,Mumbai,4
ORD930,CUST709,2026-02-21,Formal Shirt,Bottomwear,L,Yellow,3008,1,3008,4,Average,Net Banking,Chennai,7
ORD931,CUST249,2026-02-17,Blazer,Shirts,S,Grey,695,1,695,2,Excellent,Card,Pune,7
ORD932,CUST893,2026-01-29,Polo T-Shirt,Shirts,M,Red,3842,3,11526,1,Excellent,Card,Hyderabad,2
ORD933,CUST99,2026-02-08,Formal Shirt,Jeans,L,Beige,1605,3,4815,2,Good quality,Net Banking,Hyderabad,3
